ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
10029,simple,,Hohner Student V 48 Bass Accordion,1,0,visible,Accordions › Hohner › Hohner Student V 48 Bass Accordion Hohner Student V 4,"Accordions › Hohner › Hohner Student V 48 Bass Accordion Hohner Student V 48 Bass Accordion £695 The Hohner Student V 48 Bass Accordion is a classic West German built accordion from the highly respected Hohner factory. This popular and sought after model is an ideal accordion for the smaller player, or for use as a second accordion for playing whilst standing or playing for folk music or morris dancing etc. This lightweight and compact model features a two voice tremolo tuning. We currently have two examples of this model in stock Comes complete with a carrying case and shoulder straps.. Don’t forget, free delivery of this excellent value Hohner Student V 48 Bass Accordion to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information or to buy this Hohner Student V 48 Bass Accordion on 01344 873717, or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Hohner Colour: Red , Black Origin: Germany Store: Sunningdale Tuning: Two Voice Tremolo Bass size: 48 Treble key size: 26 Voices: 2 Weight: 4.54 Kg. - 10 Lbs. Hohner Student V 48 Bass Accordion https://theaccordionshop.co.uk/accordions/hohner-student-v-48-bass-accordion-5/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,695,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20464'%3E%3C/svg%3E",,,,,,,,,0
10030,simple,,Frontini One Row Cajun Melodeon,1,0,visible,Accordions › Frontini › Frontini One Row Cajun Melodeon Frontini One Row Ca,"Accordions › Frontini › Frontini One Row Cajun Melodeon Frontini One Row Cajun Melodeon £699 A brand new Frontini One Row Cajun Melodeon, tuned in D. This ultra compact and lightweight “cajun” style diatonic box features a four voice double octave tuning, and would be ideal for the weight conscious player. Finished in a very attractive natural wood casework, and supplied complete with a soft gig bag and padded strap. A 0% interest free loan is available on this Frontini One Row Cajun Melodeon subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Frontini One Row Cajun Melodeon comes complete with a carrying case, padded shoulder strap and a full one year guarantee. Don’t forget, free delivery of this melodeon to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Frontini Melodion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Folk Instruments Brand: Frontini Colour: Wood Origin: China Store: Sunningdale Style: Folk Tuning: Four Voice Double Octave Bass size: 2 Voices: 8 Weight: 0 Kg. - TBC Lbs. Frontini One Row Cajun Melodeon https://theaccordionshop.co.uk/accordions/frontini-one-row-cajun-melodeon/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,699,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10031,simple,,Frontini Seren D/G Two Row Melodeon,1,0,visible,Accordions › Frontini › Frontini Seren D/G Two Row Melodeon Frontini Seren ,"Accordions › Frontini › Frontini Seren D/G Two Row Melodeon Frontini Seren D/G Two Row Melodeon £699 A brand new Frontini Seren D/G Two Row Melodeon. Full details to follow shortly. A 0% interest free loan is available on this Frontini Seren D/G Two Row Melodeon, subject to status, via the Arts Council. Terms and conditions apply – please contact us for full details. This Frontini Seren D/G Two Row Melodeon comes complete with your choice of either a soft gig bag or a hard case, padded shoulder straps and a full one year guarantee. Don’t forget, free delivery of this Frontini Seren D/G Two Row Melodeon to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Frontini Seren D/G Two Row Melodeon, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: New Accordions , Folk Instruments Brand: Frontini Colour: Black Origin: China Store: Sunningdale Style: Folk Tuning: Two Voice Tremolo Bass size: 8 Voices: 2 Weight: 2.72 Kg. - 6.6 Lbs. Frontini Seren D/G Two Row Melodeon https://theaccordionshop.co.uk/accordions/frontini-seren-d-g-two-row-melodeon/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,699,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20519'%3E%3C/svg%3E",,,,,,,,,0
10032,simple,,Pearl River 96 Bass Accordion,1,0,visible,Accordions › Pearl River › Pearl River 96 Bass Accordion Pearl River 96 Bas,"Accordions › Pearl River › Pearl River 96 Bass Accordion Pearl River 96 Bass Accordion £699 £ 599 *Shop Demo Model – 1 only A 37 key Pearl River 96 bass accordion. This adult size student model from China, is ideal for learning on or as a second or spare accordion for travelling with etc. This Pearl River 96 Bass Accordion is a popular model with beginner and intermediate players, and features a three voice tremolo tuning, making it ideal for most styles of playing including classical, jazz, folk and latin American. The casework is finished in a very attractive high gloss black. Weight: 23.5lb – 10.3kg This Pearl River 96 Bass Accordion comes complete with your choice of either a soft gig bag or a hard case, padded shoulder straps and a full one year guarantee. Don’t forget, free delivery of this Pearl River 96 Bass Accordion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Pearl River 96 Bass Accordion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: Pearl River Colour: Black Origin: China Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 96 Treble key size: 37 Voices: 3 Weight: 10.43 Kg. - 23.5 Lbs. Pearl River 96 Bass Accordion https://theaccordionshop.co.uk/accordions/pearl-river-96-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,699 599,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10033,simple,,E.Soprani Circus Line 48 Bass Accordion,1,0,visible,Accordions › E Soprani › E.Soprani Circus Line 48 Bass Accordion E.Soprani ,"Accordions › E Soprani › E.Soprani Circus Line 48 Bass Accordion E.Soprani Circus Line 48 Bass Accordion £750 The E Soprani Circus Line 48 bass accordion is the smallest size in a brand new model range of student accordions from the well respected E Soprani company, based in the Italian town of Castalfidardo. This new entry level series is designed in Italy, and are built in China. This lightweight and compact accordion would make an ideal first instrument for a child, or the smaller adult, to start learning to play on, or as a next step up, or even as a second accordion for traveling with etc. This E.Soprani Circus Line 48 Bass Accordion features a two voice tremolo tuning and a powerful bass tone, making it ideal for most styles of playing. A wide range of colours are available, including red, black and blue. Please contact us for details of our current stock A 0% interest free loan is available on this E.Soprani Circus Line 48 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This E.Soprani Circus 48 Bass Accordion comes complete with a soft gig bag included in the price, padded shoulder straps and a one year guarantee. Don’t forget, free delivery of this excellent value for money E.Soprani Circus Line 48 Bass Accordion to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information on this E.Soprani Circus Line 48 Bass Accordion, or to buy this accordion on 01344 873717 or you can email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: E Soprani Colour: Red Origin: China Store: Sunningdale Tuning: Two Voice Tremolo Bass size: 48 Treble key size: 26 Voices: 2 Weight: 5.9 Kg. - 13.1 Lbs. E.Soprani Circus Line 48 Bass Accordion https://theaccordionshop.co.uk/accordions/e-soprani-circus-line-48-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,750,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10034,simple,,Galotta 80 Bass Accordion,1,0,visible,Accordions › Galotta › Galotta 80 Bass Accordion Galotta 80 Bass Accordion ,"Accordions › Galotta › Galotta 80 Bass Accordion Galotta 80 Bass Accordion £750 £ 600 A pre-owned Galotta 80 bass accordion. This is a decent quality German made instrument with 37 piano keys & 80 bass buttons finished in red pearl. These accordions are also sometimes badged with the Weltmeister name. 80 bass accordions have the same number of piano keys (37) as 96 bass models but they have 5 rows of bass/chord buttons instead of the six. There is no diminished chord row. Because of this, they can often be lighter in weight than an equivalent 96 bass accordion. A 0% interest free loan is available on this Galotta 80 bass accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Galotta 80 bass accordion comes complete with a carrying case, padded shoulder straps and a one year guarantee Don’t forget, free delivery of this Galotta 80 bass accordion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Galotta 80 bass accordion please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Galotta Colour: Red Origin: Germany Tuning: Three Voice Tremolo Bass size: 80 Treble key size: 37 Voices: 3 Weight: 8.16 Kg. - 18.9 Lbs. Galotta 80 Bass Accordion https://theaccordionshop.co.uk/accordions/galotta-80-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,750 600,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10035,simple,,Hohner Bravo 48 Bass Accordion,1,0,visible,Accordions › Hohner › Hohner Bravo 48 Bass Accordion Hohner Bravo 48 Bass A,"Accordions › Hohner › Hohner Bravo 48 Bass Accordion Hohner Bravo 48 Bass Accordion £750 A pre-owned Hohner Bravo 48 Bass Accordion. This compact and lightweight accordion has a two voice tremolo tuning, and a powerful bass tone. The Hohner Bravo 48 Bass Accordion is ideal for most styles of playing and features 26 treble keys and 48 bass buttons. Due to its compact dimensions and light weight would make a great instrument for the smaller, or weight conscious player, and would also be perfect for using as a small second accordion for travelling with, taking to folk music session, or playing whilst standing up for Morris dancing etc. This particular pre-owned example has a few minor marks and scratches on the casework, but plays very well indeed. Finished in a very attractive gloss black casework. A 0% interest free loan is available on this Hohner Bravo 48 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Hohner Bravo 48 Bass Accordion comes complete with a carrying case, shoulder straps and a 1 year guarantee. Don’t forget, free delivery of this Hohner Bravo 48 Bass Accordion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Hohner Bravo 48 Bass Accordion please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Hohner Colour: Black Origin: China Store: Sunningdale Tuning: Two Voice Tremolo Bass size: 48 Treble key size: 26 Voices: 2 Weight: 4.54 Kg. - 10.9 Lbs. Hohner Bravo 48 Bass Accordion https://theaccordionshop.co.uk/accordions/hohner-bravo-48-bass-accordion-2/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,750,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20471'%3E%3C/svg%3E",,,,,,,,,0
10036,simple,,Chanson 72 Bass Accordion,1,0,visible,Accordions › Chanson › Chanson 72 Bass Accordion Chanson 72 Bass Accordion ,"Accordions › Chanson › Chanson 72 Bass Accordion Chanson 72 Bass Accordion £789 £ 695 This popular Chanson 72 bass accordion is an ideal starter instrument for learning on or for use as a second accordion for traveling with etc, or even just as a spare instrument. This lightweight and compact Chanson 72 Bass Accordion with 72 bass buttons 34 treble keys is a very popular model and features include a three voice tremolo tuning with five treble couplers which is ideal for most styles of playing and which make this accordion ideal for all styles of music. Finished in a choice of either a very attractive pearl red or high gloss black. Please check with us for our latest stock level and availability. A 0% interest free loan is available on this Chanson 72 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This accordion comes complete with a soft gig bag, padded shoulder straps and a one year guarantee. Don’t forget, free delivery of this Chanson 72 Bass Accordion to most parts of mainland UK is included! To request further information, or to purchase this excellent value Chanson 72 Bass Accordion please call us in either our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: Chanson Colour: Black , Red Origin: China Store: Sunningdale Tuning: Three Voice Double Octave Bass size: 72 Treble key size: 34 Voices: 3 Weight: 7.26 Kg. - 16.5 Lbs. Chanson 72 Bass Accordion https://theaccordionshop.co.uk/accordions/chanson-72-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,789 695,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10037,simple,,Hohner Amatona IV Melodeon,1,0,visible,Accordions › Hohner › Hohner Amatona IV Melodeon Hohner Amatona IV Melodeon,"Accordions › Hohner › Hohner Amatona IV Melodeon Hohner Amatona IV Melodeon £795 £ 695 A pre-owned Hohner Amatona IV Melodeon tuned in C and C Sharp and dating from the 1960’s. Full details to follow shortly. A 0% interest free loan is available on this Hohner Amatona IV Melodeon subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Hohner Pokerwork 8 Bass Melodeon comes complete with the original hard case and a 1 year component parts guarantee. Don’t forget, free delivery of this excellent value for money Hohner Amatona IV Melodeon to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information or to buy this Hohner Amatona IV Melodeon on 01344 873717, or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Hohner Colour: Black Origin: Germany Store: Sunningdale Tuning: Four Voice Musette Bass size: 8 Treble key size: 21 Voices: 4 Weight: 3.63 Kg. - 8.5 Lbs. Hohner Amatona IV Melodeon https://theaccordionshop.co.uk/accordions/hohner-amatona-iv-melodeon/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,795 695,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10038,simple,,Frontini Kerry II D/G Two Row Melodion,1,0,visible,Accordions › Frontini › Frontini Kerry II D/G Two Row Melodion Frontini Ker,"Accordions › Frontini › Frontini Kerry II D/G Two Row Melodion Frontini Kerry II D/G Two Row Melodion £799 A brand new Frontini Kerry II D/G Two Row Melodion. This ultra compact and lightweight little melodeon is a two row model with eight bass buttons and would make an ideal folk box for playing traditional English tunes and would be perfect for a morris musician. The instrument is finished in a very attractive natural wood satin casework and has pearl effect treble and bass buttons. Comes complete with a gig bag and two padded shoulder straps. A 0% interest free loan is available on this Frontini Kerry II D/G Two Row Melodion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This D/G Two Row Melodion comes complete with a carrying case, padded shoulder straps and a full one year guarantee. Don’t forget, free delivery of this melodion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Frontini Kerry Melodion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: New Accordions , Folk Instruments Brand: Frontini Colour: Wood Origin: China Store: Sunningdale Style: Folk Tuning: Two Voice Tremolo Bass size: 8 Voices: 2 Weight: 2.72 Kg. - 6.8 Lbs. Frontini Kerry II D/G Two Row Melodion https://theaccordionshop.co.uk/accordions/frontini-kerry-ii-dg-two-row-melodion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,799,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20800'%3E%3C/svg%3E",,,,,,,,,0
10039,simple,,Stephanelli 72 Bass Accordion,1,0,visible,Accordions › Stephanelli › Stephanelli 72 Bass Accordion Stephanelli 72 Bas,"Accordions › Stephanelli › Stephanelli 72 Bass Accordion Stephanelli 72 Bass Accordion £799 £ 699 A new Stephanelli 72 Bass Accordion. This lightweight and compact mid size accordion features 72 bass buttons and 34 treble keys, and would make an ideal beginner level accordion. This accordion features a three voice tremolo tuning which is complemented with a powerful bass tone, this Stephanelli 72 Bass Accordion would be ideal for all styles of playing. This particular example is finished in a very attractive real red casework. A 0% interest free loan is available on this Stephanelli 72 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Stephanelli 72 Bass Accordion comes complete with a carrying case, padded shoulder straps and a one year guarantee. Don’t forget, free delivery of this excellent value for money Stephanelli 72 Bass Accordion to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information on this Stephanelli 72 Bass Accordion, or to buy this accordion on 01344 873717 or you can email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: Stephanelli Colour: Red Origin: China Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 72 Treble key size: 34 Voices: 3 Weight: 7.26 Kg. - 16 Lbs. Stephanelli 72 Bass Accordion https://theaccordionshop.co.uk/accordions/stephanelli-72-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,799 699,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10040,simple,,Frontini Kerry III 8 Bass Melodeon,1,0,visible,Accordions › Frontini › Frontini Kerry III 8 Bass Melodeon Frontini Kerry I,"Accordions › Frontini › Frontini Kerry III 8 Bass Melodeon Frontini Kerry III 8 Bass Melodeon £899 A brand new Frontini Kerry III 8 Bass Melodeon. This brand new model is the larger brother to the popular Kerry II melodion, and is a very similar two row instrument available in both B/C (ideal for the Irish style of playing) or D/G (perfect for English folk and morris dancing) tunings. The main difference, is that the Kerry III features a third voice, a selectable “bassoon” coupler, which makes it a lot richer with a deeper tone. Finished in a very attractive natural wood case. A 0% interest free loan is available on this Frontini Kerry III 8 Bass Melodeon subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Frontini Kerry III 8 Bass Melodeon comes complete with a soft gigbag and a 3 year guarantee. Don’t forget, free delivery of this excellent value Frontini Kerry III 8 Bass Melodeon to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information or to buy this Frontini Kerry III 8 Bass Melodeon on 01344 873717, or email us at sales@theaccordionshop.co.uk Product category: Folk Instruments , New Accordions Brand: Frontini Colour: Wood Origin: China Store: Sunningdale Style: Folk Tuning: Three Voice Tremolo Bass size: 8 Treble key size: 21 Voices: 3 Weight: 3.63 Kg. - 8.2 Lbs. Frontini Kerry III 8 Bass Melodeon https://theaccordionshop.co.uk/accordions/frontini-kerry-iii-8-bass-melodeon/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,899,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10041,simple,,E. Soprani Circus Line 72 Bass Accordion,1,0,visible,Accordions › E Soprani › E. Soprani Circus Line 72 Bass Accordion E. Sopran,"Accordions › E Soprani › E. Soprani Circus Line 72 Bass Accordion E. Soprani Circus Line 72 Bass Accordion £995 The E. Soprani Circus Line 72 Bass Accordion is the middle size point in a brand new model range of student accordions from the well respected E Soprani company, based in the Italian town of Castalfidardo. This new entry level series is designed in Italy, and are built in China. This lightweight and compact accordion would make an ideal first instrument to start learning to play on, or as a next step up, or even as a second accordion for traveling with etc. This E. Soprani Circus Line 72 Bass Accordion features a three voice tremolo tuning and a powerful bass tone, making it ideal for most styles of playing. A wide range of colours are available, including red, black and blue. Please contact us for details of our current stock A 0% interest free loan is available on this E. Soprani Circus Line 72 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This E. Soprani Circus Line 72 Bass Accordion comes complete with a soft gig bag included in the price, along with padded shoulder straps and a full 1 year guarantee. Don’t forget, free delivery of this excellent value for money E. Soprani Circus Line 72 Bass Accordion to most parts of mainland UK is included in the price! Call us in our Sunningdale showroom to request further information on this E. Soprani Circus Line 72 Bass Accordion, or to buy this accordion on 01344 873717 or you can email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: E Soprani Colour: Blue , Red , Black Origin: China Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 72 Treble key size: 34 Voices: 3 Weight: 7.71 Kg. - 17.9 Lbs. E. Soprani Circus Line 72 Bass Accordion https://theaccordionshop.co.uk/accordions/e-soprani-circus-72-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,995,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10042,simple,,Orfeo 120 Bass Compact Accordion,1,0,visible,Accordions › Orfeo › Orfeo 120 Bass Compact Accordion Orfeo 120 Bass Compac,"Accordions › Orfeo › Orfeo 120 Bass Compact Accordion Orfeo 120 Bass Compact Accordion £995 A pre-owned Orfeo 120 bass compact accordion. This good quality Italian made accordion features 120 bass buttons, 41 treble keys and a three voice tremolo tuning with bassoon reed. The instrument is quite a bit smaller and lighter in weight than many of the larger four voice 120 bass models produced today, so would be ideal for the size and weight conscious player who requires the full range of keys and buttons. This accordion is in good all round general condition for its age, and is finished in an attractive gloss black casework. A 0% interest free loan is available on this Orfeo 120 bass compact accordion, subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. Complete with a carrying case, shoulder straps and a 1 year guarantee. Don’t forget, free delivery of this Orfeo 120 bass compact accordion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent value for money Orfeo 120 bass compact accordion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Orfeo Colour: Black Origin: Italy Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 120 Treble key size: 41 Voices: 3 Weight: 8.16 Kg. - 18.7 Lbs. Orfeo 120 Bass Compact Accordion https://theaccordionshop.co.uk/accordions/orfeo-120-bass-compact-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,995,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10043,simple,,Scandalli 80 Bass Accordion,1,0,visible,Accordions › Scandalli › Scandalli 80 Bass Accordion Scandalli 80 Bass Acco,"Accordions › Scandalli › Scandalli 80 Bass Accordion Scandalli 80 Bass Accordion £995 £ ON HOLD This accordion is currently on hold for a customer – please contact us before traveling to view it. A pre-owned Scandalli 80 Bass Accordion. Full details to follow shortly. A 0% interest free loan is available on this Scandalli 80 Bass Accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. Complete with a hard case, padded shoulder straps and a 1 year component parts guarantee. Don’t forget, free delivery of this excellent value for money Scandalli 80 Bass Accordion to most parts of mainland UK is included! To request further information, or to purchase this accordion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Scandalli Colour: Grey Origin: Italy Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 80 Treble key size: 37 Voices: 3 Weight: 9.53 Kg. - 21 Lbs. Scandalli 80 Bass Accordion https://theaccordionshop.co.uk/accordions/scandalli-80-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,995 ON HOLD,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20463'%3E%3C/svg%3E",,,,,,,,,0
10044,simple,,Pearl River 120 Bass Accordion,1,0,visible,Accordions › Pearl River › Pearl River 120 Bass Accordion Pearl River 120 B,"Accordions › Pearl River › Pearl River 120 Bass Accordion Pearl River 120 Bass Accordion £999 £ 799 One only ! A Pearl River 120 Bass Accordion. This full size 120 bass button 41 treble key student model would make an ideal accordion for the adult player to learn on. It represents exceptional value for money With four voice double octave tuning, with 13 treble registers & 2 bass/chord registers, this instrument would be ideal for the classical, jazz and latin American styles of playing. This Pearl River 120 Bass Accordion is finished in a high gloss black with an attractive gold detailed grille cloth. Weight: 11.5kg – 26lb This Pearl River 120 Bass Accordion comes complete with a carrying case, padded shoulder straps and a full one year guarantee all included in the price. Don’t forget, free delivery of this Pearl River 120 Bass Accordion to most parts of mainland UK is included in the price! To request further information, or to purchase this excellent quality Pearl River 120 Bass Accordion please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: New Accordions Brand: Pearl River Colour: Black Origin: China Store: Sunningdale Tuning: Four Voice Double Octave Bass size: 120 Treble key size: 41 Voices: 4 Weight: 11.79 Kg. - 26 Lbs. Pearl River 120 Bass Accordion https://theaccordionshop.co.uk/accordions/pearl-river-120-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,999 799,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
10045,simple,,Hohner Concerto 72 Bass Accordion,1,0,visible,Accordions › Hohner › Hohner Concerto 72 Bass Accordion Hohner Concerto 72 ,"Accordions › Hohner › Hohner Concerto 72 Bass Accordion Hohner Concerto 72 Bass Accordion £1095 - 1495 The Hohner Concerto 72 Bass Accordion is a pre-owned instrument from the highly respected Hohner factory in Germany. This extremely popular West German built model is lightweight and compact and would be ideal for learning on or as a second accordion to travel with. Features include either a bright two or three voice tuning, making this model of Accordion is ideal for folk music as well as most other styles of playing, along with a full and rich bass tone. We often have a Hohner Concerto 72 Bass Accordion in stock in our Sunningdale store, sometimes several with a variety of finishes. Please contact us for further information of our current stock levels. Quite often these models don’t tend to hang around long, but do come in fairly regularly, so if we haven’t currently got one on the shelf, we can still register your interest and will let you know when the next one is ready to go. These instruments have either two or 3 sets of treble reeds (LMM) with a pleasant tremolo tuning and are usually finished in red pearl or gloss black. A 0% interest free loan is available on this accordion subject to status via the Arts Council. Terms and conditions apply – please contact us for full details. This Hohner Concerto 72 Bass Accordion comes complete with a carrying case, shoulder straps and a 1 year guarantee. Don’t forget, free delivery of this Hohner Concerto 72 Bass Accordion to most parts of mainland UK is included! To request further information, or to purchase this excellent value for money accordion, please call us in our Sunningdale showroom on 01344 873717 or email us at sales@theaccordionshop.co.uk Product category: Preowned Accordions Brand: Hohner Colour: Red Origin: Germany Store: Sunningdale Tuning: Three Voice Tremolo Bass size: 72 Treble key size: 34 Voices: 3 Weight: 7.26 Kg. - 16.5 Lbs. Hohner Concerto 72 Bass Accordion https://theaccordionshop.co.uk/accordions/hohner-concerto-72-bass-accordion/ CONTACT US / RESERVE",,,taxable,,1,1,,0,0,,,,,1,,,1095 - 1495,accordions,,,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20600%20450'%3E%3C/svg%3E",,,,,,,,,0
